gender,transgender,sexual_orientation,neurodivergent,birth_parent1,birth_parent2,birth_you,birth_you_age,autonomy_pressure,autonomy_express,autonomy_decide,autonomy_told,autonomy_myself,autonomy_choice,life_satisfaction,optimism_future,optimism_best,optimism_good,optimism_work,wellbeing_optimistic,wellbeing_useful,wellbeing_relaxed,wellbeing_problems,wellbeing_thinking,wellbeing_close,wellbeing_mind,esteem_satisfied,esteem_qualities,esteem_well,esteem_value,esteem_good,stress_control,stress_overcome,stress_confident,stress_way,appearance_happy,appearance_feel,negative_lonely,negative_unhappy,negative_like,negative_cry,negative_school,negative_worry,negative_sleep,negative_wake,negative_shy,negative_scared,lonely,support_ways,support_look,sleep,physical_days,physical_hours,free_like,media_hours,media_interact,media_browse,media_total,places_freq,places_barriers___1,places_barriers___2,places_barriers___3,places_barriers___4,places_barriers___5,places_barriers___6,places_barriers___7,places_barriers___8,places_barriers___9,school_belong,staff_interest,staff_believe,staff_best,staff_listen,staff_talk,staff_talk_listen,staff_talk_helpful,staff_talk_if,accept_staff,home_interest,home_believe,home_best,home_listen,home_talk,home_talk_listen,home_talk_helpful,home_talk_if,accept_home,home_happy,young_carer,care_experience,local_safe,local_support,local_trust,local_neighbours,local_places,discrim_race,discrim_gender,discrim_orientation,discrim_disability,discrim_faith,belong_local,accept_local,wealth,future_options,future_interest,future_support,climate,social_along,social_time,social_support,social_hard,bully_physical,bully_other,bully_cyber,peer_talk,peer_talk_listen,peer_talk_helpful,peer_talk_if,accept_peer,year_group,fsm,sen,ethnicity,english_additional,school,msoa,autonomy_score,life_satisfaction_score,optimism_score,wellbeing_score,esteem_score,stress_score,appearance_score,negative_score,lonely_score,support_score,sleep_score,physical_score,free_like_score,media_score,places_score,staff_talk_score,home_talk_score,peer_talk_score,talk_score,accept_score,school_belong_score,staff_relationship_score,home_relationship_score,home_happy_score,local_env_score,discrim_score,belong_local_score,wealth_score,future_score,climate_score,social_score,bully_score,gender_lab,transgender_lab,sexual_orientation_lab,neurodivergent_lab,birth_parent1_lab,birth_parent2_lab,birth_you_lab,birth_you_age_lab,autonomy_pressure_lab,autonomy_express_lab,autonomy_decide_lab,autonomy_told_lab,autonomy_myself_lab,autonomy_choice_lab,life_satisfaction_lab,optimism_future_lab,optimism_best_lab,optimism_good_lab,optimism_work_lab,wellbeing_optimistic_lab,wellbeing_useful_lab,wellbeing_relaxed_lab,wellbeing_problems_lab,wellbeing_thinking_lab,wellbeing_close_lab,wellbeing_mind_lab,esteem_satisfied_lab,esteem_qualities_lab,esteem_well_lab,esteem_value_lab,esteem_good_lab,stress_control_lab,stress_overcome_lab,stress_confident_lab,stress_way_lab,appearance_happy_lab,appearance_feel_lab,negative_lonely_lab,negative_unhappy_lab,negative_like_lab,negative_cry_lab,negative_school_lab,negative_worry_lab,negative_sleep_lab,negative_wake_lab,negative_shy_lab,negative_scared_lab,lonely_lab,support_ways_lab,support_look_lab,sleep_lab,physical_days_lab,physical_hours_lab,free_like_lab,media_hours_lab,places_freq_lab,places_barriers___1_lab,places_barriers___2_lab,places_barriers___3_lab,places_barriers___4_lab,places_barriers___5_lab,places_barriers___6_lab,places_barriers___7_lab,places_barriers___8_lab,places_barriers___9_lab,school_belong_lab,staff_interest_lab,staff_believe_lab,staff_best_lab,staff_listen_lab,staff_talk_lab,staff_talk_listen_lab,staff_talk_helpful_lab,staff_talk_if_lab,accept_staff_lab,home_interest_lab,home_believe_lab,home_best_lab,home_listen_lab,home_talk_lab,home_talk_listen_lab,home_talk_helpful_lab,home_talk_if_lab,accept_home_lab,home_happy_lab,young_carer_lab,care_experience_lab,local_safe_lab,local_support_lab,local_trust_lab,local_neighbours_lab,local_places_lab,discrim_race_lab,discrim_gender_lab,discrim_orientation_lab,discrim_disability_lab,discrim_faith_lab,belong_local_lab,accept_local_lab,wealth_lab,future_options_lab,future_interest_lab,future_support_lab,climate_lab,social_along_lab,social_time_lab,social_support_lab,social_hard_lab,bully_physical_lab,bully_other_lab,bully_cyber_lab,peer_talk_lab,peer_talk_listen_lab,peer_talk_helpful_lab,peer_talk_if_lab,accept_peer_lab,year_group_lab,fsm_lab,sen_lab,ethnicity_lab,english_additional_lab,school_lab
2.0,1.0,4.0,2.0,3.0,2.0,1.0,11.0,2.0,5.0,,2.0,5.0,5.0,6.0,5.0,4.0,4.0,,5.0,3.0,2.0,,1.0,2.0,1.0,,1.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,7,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,120.0,1.0,1.0,3.0,8.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,3.0,2.0,4.0,4.0,1.0,2.0,1.0,,2.0,2.0,5.0,2.0,,0.0,,,2.0,4.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,3.0,3.0,,3.0,2.0,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,,4.0,8.0,1.0,1.0,2.0,0.0,7,North Devon 008,,6.0,,,,11.0,7.0,,2.0,7.0,1.0,0.0,5.0,8.0,2.0,1.5,2.0,2.5,6.0,12.0,,13.0,,0.0,,1.0,2.0,1.0,9.0,2.0,14.0,12.0,Boy,Yes,I describe myself in another way,No,I don't know,No,Yes,10 years old,2,5 - Completely true,,2,5 - Completely true,5 - Completely true,6,Always,Mostly like me,Mostly like me,,All of the time,Some of the time,Rarely,,None of the time,Rarely,None of the time,,Strongly agree,Strongly disagree,Strongly disagree,Agree,Sometimes,Almost Never,Very Often,Sometimes,7,Agree,Sometimes,Never,Sometimes,Never,,Always,Sometimes,Always,Sometimes,Always,Some of the time,Strongly agree,Agree,Yes,0 days,Around 2 hours or more,Almost always,None,Limited,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,3,2,4,4,Yes,Slightly,Not helpful,,Slightly,2,5 - Always,2,,No,,,Uncomfortable,Fully,0 - Very unhappy,No,No,Don't know,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Occasionally,,Occasionally,Some of the time,,Disagree,Slightly,About the same,A lot,A little interested,Mostly,Sometimes,Somewhat,Somewhat,Somewhat,A lot,Not at all,Not at all,Not at all,Yes,Fully,Not helpful,,Fully,Year 8,FSM,SEN,White British,No,School G
5.0,5.0,5.0,2.0,3.0,3.0,2.0,11.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,,4.0,2.0,1.0,3.0,3.0,4.0,,10,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,0.0,0.0,30.0,1.0,2.0,5.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,,2.0,1.0,5.0,5.0,,0.0,,,2.0,3.0,5.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,,2.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,0.0,,,3.0,2.0,8.0,1.0,0.0,1.0,0.0,1,Torridge 003,11.0,5.0,13.0,20.0,,,10.0,,3.0,5.0,0.0,0.0,5.0,7.0,2.0,1.5,2.0,3.0,6.5,8.0,3.0,10.0,,5.0,16.0,1.0,2.0,,8.5,2.0,15.0,6.0,Currently unsure,Not sure,Currently unsure,No,I don't know,I don't know,No,10 years old,3,2,2,4,1 - Completely not true,1 - Completely not true,5,Almost never,Somewhat like me,Very much like me,Mostly like me,Often,Rarely,Often,Often,None of the time,Rarely,Some of the time,Disagree,,Strongly disagree,Agree,Strongly agree,Sometimes,Sometimes,Fairly Often,,10 - Very happy,Strongly disagree,Never,Sometimes,Never,Sometimes,Sometimes,Always,Sometimes,Never,,Always,Occasionally,Strongly agree,Strongly disagree,No,0 days,Around 30 minutes,Almost always,Less than 1 hour,Limited,No,No,No,Yes,No,Yes,No,No,Yes,Somewhat,3,1 - Never,5 - Always,1 - Never,Yes,Slightly,Not helpful,,Slightly,1 - Never,5 - Always,5 - Always,,No,,,Uncomfortable,Mostly,5 - Not happy or unhappy,No,Yes,Very safe,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Never,,Some of the time,Hardly ever,Hardly ever,Disagree,Not at all,Don't know,Quite a few,Very interested,Slightly,Sometimes,A lot,Quite a bit,A lot,Not at all,Not at all,A few times a week,A few times a week,No,,,Comfortable,Slightly,Year 8,FSM,Non-SEN,Ethnic minority,No,School A
2.0,1.0,2.0,1.0,3.0,3.0,3.0,10.0,3.0,4.0,4.0,,2.0,5.0,,,1.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,,2.0,2.0,3.0,5.0,4.0,5.0,4,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,5.0,30.0,,3.0,1.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,4.0,4.0,5.0,4.0,0.0,,,,3.0,3.0,0.0,0.0,3.0,,1.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,8.0,0.0,0.0,1.0,0.0,1,North Devon 007,,,,28.0,,9.0,4.0,8.0,4.0,3.0,1.0,150.0,,6.0,2.0,1.0,,1.0,,10.0,2.0,10.0,17.0,3.0,,1.0,4.0,0.0,,4.0,14.0,8.0,Boy,Yes,Gay/lesbian,Yes,I don't know,I don't know,I don't know,9 years old,3,4,4,,2,5 - Completely true,,,Not at all like me,A little like me,Very much like me,All of the time,None of the time,All of the time,All of the time,All of the time,All of the time,Rarely,Disagree,Strongly disagree,,Agree,Agree,Sometimes,Very Often,Fairly Often,Very Often,4,Disagree,Never,Always,Always,Sometimes,Sometimes,Sometimes,Always,Always,Never,Sometimes,Hardly ever,Disagree,Strongly disagree,Yes,5 days,Around 30 minutes,,1 to 2 hours,Limited,No,Yes,No,No,No,No,Yes,No,Yes,A little,3,1 - Never,2,4,Yes,Not at all,Not helpful,,Slightly,4,4,5 - Always,4,No,,,,Mostly,3,No,No,Fairly unsafe,,Strongly agree,Neither agree nor disagree,Disagree,Occasionally,Some of the time,Often or always,Occasionally,Occasionally,Strongly agree,Fully,Richer,Unsure,A little interested,Unsure,Never,Quite a bit,A little,Quite a bit,Quite a bit,4+ times in last 6 months,1-3 times in last 6 months,1-3 times in last 6 months,Yes,Not at all,Not helpful,,Not at all,Year 8,Non-FSM,Non-SEN,Ethnic minority,No,School A
2.0,3.0,1.0,3.0,3.0,3.0,1.0,8.0,3.0,5.0,3.0,1.0,4.0,3.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,,3.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,,4.0,7,5.0,1.0,3.0,3.0,2.0,,1.0,2.0,,2.0,2.0,4.0,1.0,3.0,0.0,1.0,120.0,3.0,6.0,7.0,,,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,,,,,1.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,,2.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,4.0,1.0,,3.0,,,4.0,1.0,,1.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,10.0,1.0,1.0,1.0,1.0,4,North Devon 006,23.0,6.0,9.0,,18.0,,7.0,,4.0,6.0,0.0,120.0,3.0,3.0,4.0,,3.25,2.25,,5.0,2.0,11.0,17.0,4.0,12.0,1.0,1.0,,6.0,2.0,15.0,7.0,Boy,Prefer not to say,Bi/pansexual,Unsure,I don't know,I don't know,Yes,7 years old,3,5 - Completely true,3,1 - Completely not true,4,3,6,Sometimes,Not at all like me,Not at all like me,Very much like me,None of the time,None of the time,Often,,Some of the time,All of the time,Some of the time,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Very Often,Never,,Fairly Often,7,Prefer not to say,Never,Always,Always,Sometimes,,Never,Sometimes,,Sometimes,Sometimes,Hardly ever,Strongly agree,Disagree,No,1 day,Around 2 hours or more,Sometimes,4 to 5 hours,Lots,No,No,No,No,Yes,Yes,No,No,Yes,A little,2,3,2,4,,,,,Not at all,3,5 - Always,4,5 - Always,Yes,Fully,Somewhat helpful,,Slightly,4,Yes,No,Very unsafe,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Often or always,,Occasionally,,,Strongly disagree,Not at all,,Not many,Very interested,Not at all,Sometimes,Not at all,A lot,Quite a bit,A lot,4+ times in last 6 months,1-3 times in last 6 months,4+ times in last 6 months,Yes,Slightly,Somewhat helpful,,Not at all,Year 10,FSM,SEN,Ethnic minority,Yes,School D
1.0,3.0,1.0,1.0,3.0,3.0,2.0,14.0,5.0,2.0,2.0,2.0,2.0,1.0,8.0,,1.0,2.0,3.0,4.0,2.0,,,5.0,4.0,2.0,1.0,2.0,,3.0,4.0,5.0,2.0,3.0,1.0,2,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,,7.0,90.0,1.0,4.0,8.0,8.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,3.0,,,,,3.0,2.0,4.0,1.0,3.0,1.0,4.0,3.0,,1.0,10.0,0.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,,1.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,0.0,,,4.0,3.0,8.0,0.0,0.0,,0.0,1,North Devon 003,12.0,8.0,,,,5.0,2.0,11.0,5.0,7.0,,630.0,5.0,5.0,1.0,,4.0,4.0,,11.0,2.0,11.0,10.0,10.0,,1.0,2.0,,,2.0,11.0,8.0,Girl,Prefer not to say,Bi/pansexual,Yes,I don't know,I don't know,No,13 years old,5 - Completely true,2,2,2,2,1 - Completely not true,8,,Not at all like me,A little like me,Somewhat like me,Often,Rarely,,,All of the time,Often,Rarely,Strongly agree,Agree,,Disagree,Strongly disagree,Very Often,Almost Never,Sometimes,Never,2,Strongly agree,Sometimes,Sometimes,Never,Always,Always,Never,Never,Always,Sometimes,Never,Never,Agree,Strongly agree,,7 days,Around 1.5 hours,Almost always,2 to 3 hours,None ,Yes,No,Yes,Yes,Yes,Yes,No,No,No,A little,3,4,1 - Never,3,,,,,Mostly,2,4,1 - Never,3,Yes,Fully,Very helpful,,Not at all,10 - Very happy,No,Unsure,Don't know,Agree,Neither agree nor disagree,Disagree,Strongly disagree,Some of the time,Often or always,Occasionally,,Often or always,Disagree,Fully,Don't know,Unsure,Very interested,Mostly,Sometimes,Not at all,Quite a bit,Somewhat,Somewhat,1-3 times in last 6 months,Not at all,A few times a week,No,,,Very comfortable,Mostly,Year 8,Non-FSM,Non-SEN,,No,School A
2.0,5.0,2.0,3.0,2.0,1.0,3.0,9.0,3.0,4.0,4.0,4.0,3.0,4.0,6.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,4,4.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,7.0,90.0,5.0,1.0,8.0,9.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,2.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,,4.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,4.0,8.0,1.0,1.0,2.0,1.0,7,North Devon 005,20.0,6.0,11.0,23.0,12.0,7.0,4.0,8.0,2.0,3.0,0.0,630.0,1.0,8.0,2.0,,1.5,2.5,,,2.0,12.0,8.0,2.0,,1.0,4.0,,6.0,3.0,10.0,10.0,Boy,Not sure,Gay/lesbian,Unsure,No,Yes,I don't know,8 years old,3,4,4,4,3,4,6,Almost never,Very much like me,A little like me,Somewhat like me,Often,Rarely,Rarely,Rarely,Often,Often,All of the time,Disagree,Agree,Agree,Strongly disagree,Agree,Sometimes,Sometimes,Never,Fairly Often,4,Strongly disagree,Sometimes,Always,Never,Always,Always,Sometimes,Never,Always,Sometimes,Sometimes,Some of the time,Strongly disagree,Disagree,No,7 days,Around 1.5 hours,Almost never,None,Limited,Yes,Yes,No,No,No,Yes,No,Yes,No,A little,5 - Always,1 - Never,3,3,Yes,Mostly,,,Mostly,2,2,3,1 - Never,Yes,Slightly,Not helpful,,Mostly,2,Yes,Yes,,Strongly agree,Strongly agree,Agree,Strongly disagree,Occasionally,Hardly ever,Never,Hardly ever,Never,Strongly agree,,Don't know,Not many,Very interested,Not at all,Rarely,Quite a bit,Somewhat,A little,Not at all,Not at all,1-3 times in last 6 months,1-3 times in last 6 months,Yes,Fully,Not helpful,,Fully,Year 8,FSM,SEN,White British,Yes,School G
1.0,3.0,3.0,1.0,2.0,,3.0,7.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,9,5.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,1.0,5.0,1.0,2.0,0.0,4.0,120.0,2.0,6.0,4.0,6.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,2.0,2.0,1.0,3.0,2.0,,2.0,1.0,3.0,4.0,2.0,0.0,,,1.0,4.0,10.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,,1.0,3.0,1.0,5.0,2.0,1.0,,3.0,1.0,4.0,,,4.0,8.0,0.0,0.0,2.0,1.0,6,North Devon 003,17.0,4.0,12.0,27.0,14.0,11.0,9.0,,5.0,7.0,0.0,480.0,4.0,3.0,1.0,2.75,1.0,,,12.0,,10.0,10.0,10.0,13.0,1.0,2.0,0.0,,1.0,11.0,,Girl,Prefer not to say,Heterosexual/straight,Yes,No,,I don't know,6 years old,5 - Completely true,4,2,5 - Completely true,4,5 - Completely true,4,Always,Not at all like me,Very much like me,Not at all like me,All of the time,Often,Rarely,All of the time,Rarely,All of the time,Often,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Almost Never,Never,Never,Very Often,9,Prefer not to say,Sometimes,Always,Always,Sometimes,Sometimes,Sometimes,Always,,Always,Never,Never,Strongly agree,Agree,No,4 days,Around 2 hours or more,Often,4 to 5 hours,None ,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,1 - Never,5 - Always,2,2,Yes,Mostly,Somewhat helpful,,Slightly,1 - Never,3,4,2,No,,,Very uncomfortable,Fully,10 - Very happy,No,Yes,Very safe,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Some of the time,Never,Some of the time,Never,Disagree,Slightly,Poorer,Not many,A little interested,,Often,Somewhat,Not at all,A lot,A little,Not at all,,4+ times in last 6 months,Yes,Fully,,,Fully,Year 8,Non-FSM,Non-SEN,White British,Yes,School F
4.0,2.0,2.0,1.0,1.0,,1.0,8.0,5.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,,4.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,10,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,120.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,5.0,1.0,3.0,2.0,,3.0,5.0,5.0,3.0,4.0,1.0,3.0,2.0,,4.0,9.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,,5.0,1.0,2.0,2.0,5.0,3.0,,1.0,3.0,3.0,1.0,4.0,1.0,,,8.0,1.0,1.0,2.0,0.0,7,North Devon 013,14.0,2.0,14.0,,14.0,7.0,10.0,8.0,2.0,5.0,0.0,240.0,3.0,5.0,2.0,2.75,2.75,2.5,8.0,,4.0,13.0,17.0,9.0,23.0,2.0,3.0,1.0,,2.0,,8.0,I describe myself in another way,No,Gay/lesbian,Yes,Yes,,Yes,7 years old,5 - Completely true,4,2,5 - Completely true,3,3,2,Very often,Mostly like me,Not at all like me,Very much like me,Rarely,Rarely,Rarely,Some of the time,Some of the time,,Often,Strongly agree,Strongly agree,Agree,Strongly disagree,Disagree,Never,Fairly Often,Almost Never,Almost Never,10 - Very happy,Prefer not to say,Always,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Never,Some of the time,Strongly agree,Strongly disagree,No,2 days,Around 2 hours or more,Sometimes,2 to 3 hours,Limited,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Quite a bit,3,1 - Never,4,5 - Always,Yes,Mostly,Somewhat helpful,,Mostly,5 - Always,5 - Always,3,4,Yes,Mostly,Somewhat helpful,,Fully,9,No,No,Very safe,Agree,Agree,Strongly agree,Strongly agree,Never,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Agree,Mostly,About the same,,Unsure,Not at all,Sometimes,A little,A lot,Somewhat,,Not at all,4+ times in last 6 months,4+ times in last 6 months,Yes,Fully,Not helpful,,,Year 8,FSM,SEN,White British,No,School G
5.0,3.0,,1.0,1.0,,1.0,16.0,,1.0,5.0,1.0,5.0,1.0,6.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,2.0,4,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,5.0,2.0,4.0,1.0,0.0,30.0,4.0,3.0,5.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,5.0,1.0,4.0,3.0,,4.0,3.0,4.0,5.0,4.0,0.0,,,2.0,4.0,6.0,1.0,0.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,,,1.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,,3.0,,4.0,10.0,,0.0,2.0,,3,Torridge 004,,6.0,12.0,,8.0,,4.0,,5.0,4.0,1.0,0.0,2.0,6.0,2.0,4.0,2.0,,,15.0,3.0,14.0,16.0,6.0,15.333333333333334,1.0,1.0,0.0,,2.0,13.0,10.0,Currently unsure,Prefer not to say,,Yes,Yes,,Yes,15 years old,,1 - Completely not true,5 - Completely true,1 - Completely not true,5 - Completely true,1 - Completely not true,6,Very often,A little like me,A little like me,Mostly like me,Often,All of the time,Some of the time,,All of the time,All of the time,All of the time,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Sometimes,Fairly Often,,Almost Never,4,Agree,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,,,Never,Never,Agree,Strongly disagree,Yes,0 days,Around 30 minutes,Not often,1 to 2 hours,Limited,No,No,No,No,Yes,No,No,No,No,Somewhat,3,4,2,5 - Always,Yes,Fully,Very helpful,,Fully,3,4,5 - Always,4,No,,,Uncomfortable,Fully,6,Yes,No,Fairly unsafe,Agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Often or always,Often or always,,,Often or always,Strongly disagree,Mostly,Poorer,Not many,Unsure,Mostly,Sometimes,A little,A lot,A lot,Not at all,Not at all,1-3 times in last 6 months,1-3 times in last 6 months,Yes,,Very helpful,,Fully,Year 10,,Non-SEN,White British,,School C
2.0,4.0,2.0,1.0,1.0,3.0,1.0,10.0,1.0,2.0,1.0,5.0,4.0,4.0,6.0,5.0,2.0,5.0,3.0,3.0,2.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,0,5.0,1.0,,3.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,1.0,0.0,6.0,30.0,5.0,3.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,,2.0,3.0,1.0,3.0,,1.0,1.0,3.0,,1.0,3.0,1.0,0.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,,3.0,1.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,0.0,,,4.0,,10.0,1.0,0.0,1.0,0.0,2,North Devon 005,17.0,6.0,15.0,24.0,,9.0,0.0,,3.0,6.0,0.0,180.0,1.0,6.0,1.0,2.25,2.5,4.0,8.75,,2.0,12.0,,3.0,14.333333333333334,1.0,2.0,,,1.0,16.0,7.0,Boy,I describe myself in another way,Gay/lesbian,Yes,Yes,I don't know,Yes,9 years old,1 - Completely not true,2,1 - Completely not true,5 - Completely true,4,4,6,Always,A little like me,Very much like me,Somewhat like me,Some of the time,Rarely,All of the time,Rarely,All of the time,Often,Some of the time,Agree,Strongly disagree,,Strongly disagree,Strongly disagree,Fairly Often,Sometimes,Fairly Often,Fairly Often,0 - Very unhappy,Prefer not to say,Never,,Always,Always,Sometimes,Sometimes,Sometimes,,Always,Always,Occasionally,Disagree,Strongly agree,No,6 days,Around 30 minutes,Almost never,1 to 2 hours,None ,No,No,No,Yes,No,Yes,No,No,Yes,A little,2,2,4,4,Yes,Slightly,Somewhat helpful,,Slightly,3,1 - Never,3,,Yes,Not at all,Very helpful,,Not at all,3,Yes,No,Fairly unsafe,Agree,Disagree,Strongly agree,Strongly disagree,Often or always,Never,Often or always,Often or always,Never,Disagree,Fully,Don't know,Unsure,,Mostly,Often,Quite a bit,Quite a bit,Somewhat,A lot,A few times a week,Not at all,4+ times in last 6 months,No,,,Very comfortable,,Year 10,FSM,Non-SEN,Ethnic minority,No,School B
