cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Missing']","[2, 6, 2, 2, 1]","[15.4, 46.2, 15.4, 15.4, 7.7]",local_support,12,School F,All,Currently unsure,All,All,local_env,People around here support each other with their wellbeing
"[1.0, 2.0, 3.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Strongly disagree', 'Missing']","[2, 5, 3, 2, 1]","[15.4, 38.5, 23.1, 15.4, 7.7]",local_trust,12,School F,All,Currently unsure,All,All,local_env,You can trust people around here
"[1.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[4, 1, 3, 3, 2]","[30.8, 7.7, 23.1, 23.1, 15.4]",local_neighbours,11,School F,All,Currently unsure,All,All,local_env,I could ask for help or a favour from neighbours
"[1.0, 3.0, 4.0, 5.0]","['Strongly agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree']","[4, 2, 2, 5]","[30.8, 15.4, 15.4, 38.5]",local_places,13,School F,All,Currently unsure,All,All,local_env,"There are good places to spend your free time (e.g., leisure centres, parks, shops)"
"[1.0, 2.0, 3.0, 4.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Missing']","[4, 3, 2, 3, 1]","[30.8, 23.1, 15.4, 23.1, 7.7]",discrim_race,12,School F,All,Currently unsure,All,All,discrim,"Your race, skin colour or where you were born"
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never']","[1, 4, 3, 2, 3]","[7.7, 30.8, 23.1, 15.4, 23.1]",discrim_gender,13,School F,All,Currently unsure,All,All,discrim,Your gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[3, 4, 1, 1, 2, 2]","[23.1, 30.8, 7.7, 7.7, 15.4, 15.4]",discrim_orientation,11,School F,All,Currently unsure,All,All,discrim,Your sexual orientation
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[1, 1, 3, 2, 5, 1]","[7.7, 7.7, 23.1, 15.4, 38.5, 7.7]",discrim_disability,12,School F,All,Currently unsure,All,All,discrim,Disability
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[3, 2, 4, 1, 2, 1]","[23.1, 15.4, 30.8, 7.7, 15.4, 7.7]",discrim_faith,12,School F,All,Currently unsure,All,All,discrim,Your religion/faith
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[5, 2, 2, 4]","[38.5, 15.4, 15.4, 30.8]",belong_local,13,School F,All,Currently unsure,All,All,belong_local,I feel like I belong in my local area
"[1.0, 2.0, 3.0, 4.0]","['Not at all', 'Slightly', 'Mostly', 'Fully']","[5, 2, 3, 3]","[38.5, 15.4, 23.1, 23.1]",accept_local,13,School F,All,Currently unsure,All,All,accept,People in your local area
"[1.0, 2.0, 3.0, 4.0]","['Richer', 'Poorer', 'About the same', ""Don't know""]","[3, 4, 1, 5]","[23.1, 30.8, 7.7, 38.5]",wealth,13,School F,All,Currently unsure,All,All,wealth,"Compared to your friends, is your family richer, poorer or about the same?"
"[1.0, 3.0, 4.0]","['Not many', 'A lot', 'Unsure']","[3, 6, 4]","[23.1, 46.2, 30.8]",future_options,13,School F,All,Currently unsure,All,All,future,How many options are available?
"[1.0, 2.0, 4.0, 5.0, nan]","['Not interested', 'A little interested', 'Very interested', 'Unsure', 'Missing']","[4, 4, 2, 2, 1]","[30.8, 30.8, 15.4, 15.4, 7.7]",future_interest,12,School F,All,Currently unsure,All,All,future,How do you feel about the options available?
"[1.0, 2.0, 3.0, 4.0]","['Not at all', 'Slightly', 'Mostly', 'Fully']","[3, 5, 2, 3]","[23.1, 38.5, 15.4, 23.1]",future_support,13,School F,All,Currently unsure,All,All,future,"Do you feel (or think you would feel) supported to explore options that interest you, even if no-one else around you has done them before?"
"[1.0, 3.0, 4.0, nan]","['Often', 'Rarely', 'Never', 'Missing']","[4, 2, 5, 2]","[30.8, 15.4, 38.5, 15.4]",climate,11,School F,All,Currently unsure,All,All,climate,How often do you worry about the impact of climate change on your future?
"[1.0, 3.0, 4.0, 5.0]","['Not at all', 'Somewhat', 'Quite a bit', 'A lot']","[2, 3, 4, 4]","[15.4, 23.1, 30.8, 30.8]",social_along,13,School F,All,Currently unsure,All,All,social,I get along with people around me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[3, 2, 1, 2, 3, 2]","[23.1, 15.4, 7.7, 15.4, 23.1, 15.4]",social_time,11,School F,All,Currently unsure,All,All,social,People like to spend time with me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[2, 1, 3, 3, 3, 1]","[15.4, 7.7, 23.1, 23.1, 23.1, 7.7]",social_support,12,School F,All,Currently unsure,All,All,social,I feel supported by my friends
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[2, 1, 2, 3, 2, 3]","[15.4, 7.7, 15.4, 23.1, 15.4, 23.1]",social_hard,10,School F,All,Currently unsure,All,All,social,My friends care about me when times are hard (for example if I am sick or have done something wrong)
"[1.0, 2.0, 3.0, 4.0]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week']","[2, 4, 5, 2]","[15.4, 30.8, 38.5, 15.4]",bully_physical,13,School F,All,Currently unsure,All,All,bully,"How often do you get physically bullied at school? By this we mean getting hit, pushed around, threatened, or having belongings stolen"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[2, 4, 2, 3, 2]","[15.4, 30.8, 15.4, 23.1, 15.4]",bully_other,11,School F,All,Currently unsure,All,All,bully,"How often do you get bullied in other ways at school? By this we mean insults, slurs, name calling, threats, getting left out or excluded by others, or having rumours spread about you on purpose"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[4, 1, 2, 3, 3]","[30.8, 7.7, 15.4, 23.1, 23.1]",bully_cyber,10,School F,All,Currently unsure,All,All,bully,"How often do you get cyber-bullied? By this we mean someone sending mean text or online messages about you, creating a website making fun of you, posting pictures that make you look bad online, or sharing them with others"
"[0.0, 1.0]","['No', 'Yes']","[10, 3]","[76.9, 23.1]",peer_talk,13,School F,All,Currently unsure,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[3, 1, 3, 3, 3]","[23.1, 7.7, 23.1, 23.1, 23.1]",peer_talk_listen,10,School F,All,Currently unsure,All,All,talk,Another person your age
"[1.0, 2.0, 3.0]","['Not helpful', 'Somewhat helpful', 'Very helpful']","[5, 2, 6]","[38.5, 15.4, 46.2]",peer_talk_helpful,13,School F,All,Currently unsure,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable']","[1, 6, 1, 5]","[7.7, 46.2, 7.7, 38.5]",peer_talk_if,13,School F,All,Currently unsure,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[2, 3, 4, 3, 1]","[15.4, 23.1, 30.8, 23.1, 7.7]",accept_peer,12,School F,All,Currently unsure,All,All,accept,Other people your age
[8.0],['Year 8'],[13],[100.0],year_group,13,School F,All,Currently unsure,All,All,demographic,
"[0.0, 1.0, nan]","['Non-FSM', 'FSM', 'Missing']","[7, 5, 1]","[53.8, 38.5, 7.7]",fsm,12,School F,All,Currently unsure,All,All,demographic,
"[0.0, 1.0]","['Non-SEN', 'SEN']","[6, 7]","[46.2, 53.8]",sen,13,School F,All,Currently unsure,All,All,demographic,
"[1.0, 2.0, nan]","['Ethnic minority', 'White British', 'Missing']","[10, 1, 2]","[76.9, 7.7, 15.4]",ethnicity,11,School F,All,Currently unsure,All,All,demographic,
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[4, 8, 1]","[30.8, 61.5, 7.7]",english_additional,12,School F,All,Currently unsure,All,All,demographic,
[1.0],['Girl'],[14],[100.0],gender,14,School F,All,Girl,All,All,demographic,Gender
"[1.0, 3.0, 4.0, 5.0, nan]","['Yes', 'Prefer not to say', 'I describe myself in another way', 'Not sure', 'Missing']","[1, 4, 5, 3, 1]","[7.1, 28.6, 35.7, 21.4, 7.1]",transgender,13,School F,All,Girl,All,All,demographic,Do you consider yourself to be transgender?
"[1.0, 2.0, 3.0, 4.0, 6.0]","['Bi/pansexual', 'Gay/lesbian', 'Heterosexual/straight', 'I describe myself in another way', 'Prefer not to say']","[1, 2, 3, 3, 5]","[7.1, 14.3, 21.4, 21.4, 35.7]",sexual_orientation,14,School F,All,Girl,All,All,demographic,Sexual orientation
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', 'Unsure', 'Missing']","[4, 5, 3, 2]","[28.6, 35.7, 21.4, 14.3]",neurodivergent,12,School F,All,Girl,All,All,demographic,Do you identify as neurodivergent?
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[3, 5, 5, 1]","[21.4, 35.7, 35.7, 7.1]",birth_parent1,13,School F,All,Girl,All,All,demographic,
"[1.0, 2.0, 3.0]","['Yes', 'No', ""I don't know""]","[4, 5, 5]","[28.6, 35.7, 35.7]",birth_parent2,14,School F,All,Girl,All,All,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[2, 5, 5, 2]","[14.3, 35.7, 35.7, 14.3]",birth_you,12,School F,All,Girl,All,All,demographic,
"[2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 13.0, 16.0, nan]","['1 year old', '2 years old', '3 years old', '4 years old', '5 years old', '6 years old', '7 years old', '8 years old', '9 years old', '12 years old', '15 years old', 'Missing']","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[7.1, 7.1, 14.3, 14.3, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1]",birth_you_age,13,School F,All,Girl,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 2, 1, 2, 3, 2]","[28.6, 14.3, 7.1, 14.3, 21.4, 14.3]",autonomy_pressure,12,School F,All,Girl,All,All,autonomy,I feel pressured in my life
"[1.0, 2.0, 3.0, 4.0, 5.0]","['1 - Completely not true', '2', '3', '4', '5 - Completely true']","[6, 1, 2, 2, 3]","[42.9, 7.1, 14.3, 14.3, 21.4]",autonomy_express,14,School F,All,Girl,All,All,autonomy,I generally feel free to express my ideas and opinions
"[1.0, 2.0, 3.0, 4.0, 5.0]","['1 - Completely not true', '2', '3', '4', '5 - Completely true']","[2, 3, 3, 2, 4]","[14.3, 21.4, 21.4, 14.3, 28.6]",autonomy_decide,14,School F,All,Girl,All,All,autonomy,I feel like I am free to decide for myself how to live my life
"[1.0, 2.0, 3.0, 4.0, 5.0]","['1 - Completely not true', '2', '3', '4', '5 - Completely true']","[3, 2, 1, 2, 6]","[21.4, 14.3, 7.1, 14.3, 42.9]",autonomy_told,14,School F,All,Girl,All,All,autonomy,In my daily life I often have to do what I am told
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 3, 3, 1, 2, 1]","[28.6, 21.4, 21.4, 7.1, 14.3, 7.1]",autonomy_myself,13,School F,All,Girl,All,All,autonomy,I feel I can pretty much be myself in daily situations
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[4, 2, 1, 3, 3, 1]","[28.6, 14.3, 7.1, 21.4, 21.4, 7.1]",autonomy_choice,13,School F,All,Girl,All,All,autonomy,I have enough choice about how I spend my time
"[0.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 10.0]","['0 - not at all', '2', '3', '4', '5', '6', '7', '9', '10 - completely']","[2, 1, 1, 1, 3, 1, 2, 1, 2]","[14.3, 7.1, 7.1, 7.1, 21.4, 7.1, 14.3, 7.1, 14.3]",life_satisfaction,14,School F,All,Girl,All,All,life_satisfaction,"Overall, how satisfied are you with your life nowadays?"
"[1.0, 2.0, 3.0, 5.0]","['Almost never', 'Sometimes', 'Often', 'Always']","[4, 3, 1, 6]","[28.6, 21.4, 7.1, 42.9]",optimism_future,14,School F,All,Girl,All,All,optimism,I am optimistic about my future
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[5, 2, 3, 1, 2, 1]","[35.7, 14.3, 21.4, 7.1, 14.3, 7.1]",optimism_best,13,School F,All,Girl,All,All,optimism,"In uncertain times, I expect the best"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[2, 2, 2, 2, 5, 1]","[14.3, 14.3, 14.3, 14.3, 35.7, 7.1]",optimism_good,13,School F,All,Girl,All,All,optimism,I think good things are going to happen to me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[1, 5, 2, 3, 2, 1]","[7.1, 35.7, 14.3, 21.4, 14.3, 7.1]",optimism_work,13,School F,All,Girl,All,All,optimism,"I believe that things will work out, no matter how difficult they seem"
"[1.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Some of the time', 'Often', 'All of the time', 'Missing']","[3, 5, 1, 4, 1]","[21.4, 35.7, 7.1, 28.6, 7.1]",wellbeing_optimistic,13,School F,All,Girl,All,All,wellbeing,I've been feeling optimistic about the future
"[1.0, 2.0, 3.0, 4.0, 5.0]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time']","[2, 3, 1, 2, 6]","[14.3, 21.4, 7.1, 14.3, 42.9]",wellbeing_useful,14,School F,All,Girl,All,All,wellbeing,I've been feeling useful
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[5, 4, 2, 1, 1, 1]","[35.7, 28.6, 14.3, 7.1, 7.1, 7.1]",wellbeing_relaxed,13,School F,All,Girl,All,All,wellbeing,I've been feeling relaxed
"[1.0, 2.0, 3.0, 4.0, 5.0]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time']","[4, 3, 2, 1, 4]","[28.6, 21.4, 14.3, 7.1, 28.6]",wellbeing_problems,14,School F,All,Girl,All,All,wellbeing,I've been dealing with problems well
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[4, 1, 3, 2, 3, 1]","[28.6, 7.1, 21.4, 14.3, 21.4, 7.1]",wellbeing_thinking,13,School F,All,Girl,All,All,wellbeing,I've been thinking clearly
"[1.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Some of the time', 'Often', 'All of the time', 'Missing']","[4, 1, 3, 4, 2]","[28.6, 7.1, 21.4, 28.6, 14.3]",wellbeing_close,12,School F,All,Girl,All,All,wellbeing,I've been feeling close to other people
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[2, 2, 2, 4, 3, 1]","[14.3, 14.3, 14.3, 28.6, 21.4, 7.1]",wellbeing_mind,13,School F,All,Girl,All,All,wellbeing,I've been able to make up my own mind about things
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[4, 2, 2, 4, 2]","[28.6, 14.3, 14.3, 28.6, 14.3]",esteem_satisfied,12,School F,All,Girl,All,All,esteem,"On the whole, I am satisfied with myself"
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[3, 4, 2, 4, 1]","[21.4, 28.6, 14.3, 28.6, 7.1]",esteem_qualities,13,School F,All,Girl,All,All,esteem,I feel that I have a number of good qualities
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[3, 2, 7, 2]","[21.4, 14.3, 50.0, 14.3]",esteem_well,14,School F,All,Girl,All,All,esteem,I am able to do things as well as most other people
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[4, 2, 4, 4]","[28.6, 14.3, 28.6, 28.6]",esteem_value,14,School F,All,Girl,All,All,esteem,I am a person of value
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[1, 5, 2, 6]","[7.1, 35.7, 14.3, 42.9]",esteem_good,14,School F,All,Girl,All,All,esteem,I feel good about myself
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[1, 1, 6, 2, 2, 2]","[7.1, 7.1, 42.9, 14.3, 14.3, 14.3]",stress_control,12,School F,All,Girl,All,All,stress,"In the last month, how often have you felt that you were unable to control the important things in your life?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[1, 2, 4, 2, 4, 1]","[7.1, 14.3, 28.6, 14.3, 28.6, 7.1]",stress_overcome,13,School F,All,Girl,All,All,stress,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?"
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often']","[3, 2, 3, 3, 3]","[21.4, 14.3, 21.4, 21.4, 21.4]",stress_confident,14,School F,All,Girl,All,All,stress,"In the last month, how often have you felt confident about your ability to handle your personal problems?"
"[2.0, 3.0, 4.0, 5.0]","['Almost Never', 'Sometimes', 'Fairly Often', 'Very Often']","[3, 7, 2, 2]","[21.4, 50.0, 14.3, 14.3]",stress_way,14,School F,All,Girl,All,All,stress,"In the last month, how often have you felt that things were going your way?"
"[0.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, nan]","['0 - Very unhappy', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'Missing']","[1, 1, 4, 1, 1, 2, 1, 1, 1, 1]","[7.1, 7.1, 28.6, 7.1, 7.1, 14.3, 7.1, 7.1, 7.1, 7.1]",appearance_happy,13,School F,All,Girl,All,All,appearance,How happy are you with your appearance (the way that you look)?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'Missing']","[2, 1, 5, 2, 1, 3]","[14.3, 7.1, 35.7, 14.3, 7.1, 21.4]",appearance_feel,11,School F,All,Girl,All,All,appearance,My appearance affects how I feel about myself
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[4, 8, 2]","[28.6, 57.1, 14.3]",negative_lonely,14,School F,All,Girl,All,All,negative,I feel lonely
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[5, 4, 5]","[35.7, 28.6, 35.7]",negative_unhappy,14,School F,All,Girl,All,All,negative,I am unhappy
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[7, 3, 2, 2]","[50.0, 21.4, 14.3, 14.3]",negative_like,12,School F,All,Girl,All,All,negative,Nobody likes me
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[3, 4, 6, 1]","[21.4, 28.6, 42.9, 7.1]",negative_cry,13,School F,All,Girl,All,All,negative,I cry a lot
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[5, 7, 2]","[35.7, 50.0, 14.3]",negative_school,14,School F,All,Girl,All,All,negative,I worry when I am at school
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[6, 3, 4, 1]","[42.9, 21.4, 28.6, 7.1]",negative_worry,13,School F,All,Girl,All,All,negative,I worry a lot
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[2, 6, 6]","[14.3, 42.9, 42.9]",negative_sleep,14,School F,All,Girl,All,All,negative,I have problems sleeping
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[3, 4, 6, 1]","[21.4, 28.6, 42.9, 7.1]",negative_wake,13,School F,All,Girl,All,All,negative,I wake up in the night
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[5, 2, 7]","[35.7, 14.3, 50.0]",negative_shy,14,School F,All,Girl,All,All,negative,I am shy
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[2, 7, 3, 2]","[14.3, 50.0, 21.4, 14.3]",negative_scared,12,School F,All,Girl,All,All,negative,I feel scared
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[2, 3, 2, 4, 2, 1]","[14.3, 21.4, 14.3, 28.6, 14.3, 7.1]",lonely,13,School F,All,Girl,All,All,lonely,How often do you feel lonely?
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[2, 3, 3, 4, 2]","[14.3, 21.4, 21.4, 28.6, 14.3]",support_ways,12,School F,All,Girl,All,All,support,"I have ways to support myself (e.g. to cope, or help myself feel better)"
