cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1, 2, 3, 4, 5, nan]","['Very safe', 'Fairly safe', 'Fairly unsafe', 'Very unsafe', ""Don't know"", 'No response']","[10, 1, 15, 10, 6, 6]","[20.833333333333336, 2.083333333333333, 31.25, 20.833333333333336, 12.5, 12.5]",local_safe,48.0,School E,Year 8,All,All,All,local_env,"
How safe do you feel when in your local area?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[11, 8, 5, 10, 11, 3]","[22.916666666666664, 16.666666666666664, 10.416666666666668, 20.833333333333336, 22.916666666666664, 6.25]",local_support,48.0,School E,Year 8,All,All,All,local_env,"
People around here support each other with their wellbeing"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[10, 10, 6, 14, 7, 1]","[20.833333333333336, 20.833333333333336, 12.5, 29.166666666666668, 14.583333333333334, 2.083333333333333]",local_trust,48.0,School E,Year 8,All,All,All,local_env,"
You can trust people around here"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[6, 12, 9, 8, 8, 5]","[12.5, 25.0, 18.75, 16.666666666666664, 16.666666666666664, 10.416666666666668]",local_neighbours,48.0,School E,Year 8,All,All,All,local_env,"
I could ask for help or a favour from neighbours"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[10, 7, 7, 13, 2, 9]","[20.833333333333336, 14.583333333333334, 14.583333333333334, 27.083333333333332, 4.166666666666666, 18.75]",local_places,48.0,School E,Year 8,All,All,All,local_env,"
There are good places to spend your free time (e.g., leisure centres, parks,
shops)"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[8, 8, 11, 12, 7, 2]","[16.666666666666664, 16.666666666666664, 22.916666666666664, 25.0, 14.583333333333334, 4.166666666666666]",discrim_race,48.0,School E,Year 8,All,All,All,discrim,"
How often do people make you feel bad because of... your race, skin colour or
where you were born?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[13, 9, 8, 5, 8, 5]","[27.083333333333332, 18.75, 16.666666666666664, 10.416666666666668, 16.666666666666664, 10.416666666666668]",discrim_gender,48.0,School E,Year 8,All,All,All,discrim,"
How often do people make you feel bad because of... your gender?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[9, 6, 8, 13, 5, 7]","[18.75, 12.5, 16.666666666666664, 27.083333333333332, 10.416666666666668, 14.583333333333334]",discrim_orientation,48.0,School E,Year 8,All,All,All,discrim,"
How often do people make you feel bad because of... your sexual
orientation?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[10, 11, 9, 7, 9, 2]","[20.833333333333336, 22.916666666666664, 18.75, 14.583333333333334, 18.75, 4.166666666666666]",discrim_disability,48.0,School E,Year 8,All,All,All,discrim,"
How often do people make you feel bad because of... disability?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[9, 7, 13, 7, 11, 1]","[18.75, 14.583333333333334, 27.083333333333332, 14.583333333333334, 22.916666666666664, 2.083333333333333]",discrim_faith,48.0,School E,Year 8,All,All,All,discrim,"
How often do people make you feel bad because of... your religion/faith?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[12, 15, 11, 5, 5]","[25.0, 31.25, 22.916666666666664, 10.416666666666668, 10.416666666666668]",belong_local,48.0,School E,Year 8,All,All,All,belong_local,"
I feel like I belong in my local area"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[8, 16, 12, 11, 1]","[16.666666666666664, 33.33333333333333, 25.0, 22.916666666666664, 2.083333333333333]",accept_local,48.0,School E,Year 8,All,All,All,accept,"
People in your local area"
"[1, 2, 3, 4, nan]","['Richer', 'Poorer', 'About the same', ""Don't know"", 'No response']","[10, 8, 13, 14, 3]","[20.833333333333336, 16.666666666666664, 27.083333333333332, 29.166666666666668, 6.25]",wealth,48.0,School E,Year 8,All,All,All,wealth,"
Compared to your friends, is your family richer, poorer or about the same?"
"[1, 2, 3, 4, nan]","['Not many', 'Quite a few', 'A lot', 'Unsure', 'No response']","[7, 11, 14, 12, 4]","[14.583333333333334, 22.916666666666664, 29.166666666666668, 25.0, 8.333333333333332]",future_options,48.0,School E,Year 8,All,All,All,future,"
How many options are available?"
"[1, 2, 3, 4, 5, nan]","['Not interested', 'A little interested', 'Quite interested', 'Very interested', 'Unsure', 'No response']","[16, 9, 7, 6, 5, 5]","[33.33333333333333, 18.75, 14.583333333333334, 12.5, 10.416666666666668, 10.416666666666668]",future_interest,48.0,School E,Year 8,All,All,All,future,"
How do you feel about the options available?"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Unsure', 'No response']","[10, 6, 5, 13, 9, 5]","[20.833333333333336, 12.5, 10.416666666666668, 27.083333333333332, 18.75, 10.416666666666668]",future_support,48.0,School E,Year 8,All,All,All,future,"
Do you feel (or think you would feel) supported to explore options that
interest you, even if no-one else around you has done them before?"
"[1, 2, 3, 4, nan]","['Often', 'Sometimes', 'Rarely', 'Never', 'No response']","[13, 5, 14, 14, 2]","[27.083333333333332, 10.416666666666668, 29.166666666666668, 29.166666666666668, 4.166666666666666]",climate,48.0,School E,Year 8,All,All,All,climate,"
How often do you worry about the impact of climate change on your future?"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[8, 6, 9, 10, 10, 5]","[16.666666666666664, 12.5, 18.75, 20.833333333333336, 20.833333333333336, 10.416666666666668]",social_along,48.0,School E,Year 8,All,All,All,social,"
I get along with people around me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[7, 12, 8, 10, 7, 4]","[14.583333333333334, 25.0, 16.666666666666664, 20.833333333333336, 14.583333333333334, 8.333333333333332]",social_time,48.0,School E,Year 8,All,All,All,social,"
People like to spend time with me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[7, 10, 6, 9, 13, 3]","[14.583333333333334, 20.833333333333336, 12.5, 18.75, 27.083333333333332, 6.25]",social_support,48.0,School E,Year 8,All,All,All,social,"
I feel supported by my friends"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[7, 5, 9, 10, 11, 6]","[14.583333333333334, 10.416666666666668, 18.75, 20.833333333333336, 22.916666666666664, 12.5]",social_hard,48.0,School E,Year 8,All,All,All,social,"
My friends care about me when times are hard (for example if I am sick or have
done something wrong)"
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[17, 8, 11, 12, 0]","[35.41666666666667, 16.666666666666664, 22.916666666666664, 25.0, 0.0]",bully_physical,48.0,School E,Year 8,All,All,All,bully,"
How often do you get physically bullied at school? By this we mean getting hit,
pushed around, threatened, or having belongings stolen."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[11, 11, 10, 13, 3]","[22.916666666666664, 22.916666666666664, 20.833333333333336, 27.083333333333332, 6.25]",bully_other,48.0,School E,Year 8,All,All,All,bully,"
How often do you get bullied in other ways at school? By this we mean insults,
slurs, name calling, threats, getting left out or excluded by others, or having
rumours spread about you on purpose."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[9, 20, 12, 6, 1]","[18.75, 41.66666666666667, 25.0, 12.5, 2.083333333333333]",bully_cyber,48.0,School E,Year 8,All,All,All,bully,"
How often do you get cyber-bullied? By this we mean someone sending mean text
or online messages about you, creating a website making fun of you, posting
pictures that make you look bad online, or sharing them with others."
"[0, 1, nan]","['No', 'Yes', 'No response']","[31, 15, 2]","[64.58333333333334, 31.25, 4.166666666666666]",peer_talk,48.0,School E,Year 8,All,All,All,talk,"
Talked about feeling down with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[3, 1, 2, 8, 1]","[20.0, 6.666666666666667, 13.333333333333334, 53.333333333333336, 6.666666666666667]",peer_talk_listen,15.0,School E,Year 8,All,All,All,talk,"
Did you feel listened to when you spoke with... another person your age"
"[1, 2, 3, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'No response']","[8, 3, 3, 1]","[53.333333333333336, 20.0, 20.0, 6.666666666666667]",peer_talk_helpful,15.0,School E,Year 8,All,All,All,talk,"
Did you receive advice that you found helpful from... another person your
age"
"[1, 2, 3, 4, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'No response']","[9, 6, 11, 5, 0]","[29.03225806451613, 19.35483870967742, 35.483870967741936, 16.129032258064516, 0.0]",peer_talk_if,31.0,School E,Year 8,All,All,All,talk,"
How would you feel about speaking with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[9, 23, 12, 3, 1]","[18.75, 47.91666666666667, 25.0, 6.25, 2.083333333333333]",accept_peer,48.0,School E,Year 8,All,All,All,accept,"
Other people your age"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[6, 9, 11, 6, 9, 6]","[12.76595744680851, 19.148936170212767, 23.404255319148938, 12.76595744680851, 19.148936170212767, 12.76595744680851]",autonomy_pressure,47.0,School E,Year 10,All,All,All,autonomy,"
I feel pressured in my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[8, 15, 4, 14, 5, 1]","[17.02127659574468, 31.914893617021278, 8.51063829787234, 29.78723404255319, 10.638297872340425, 2.127659574468085]",autonomy_express,47.0,School E,Year 10,All,All,All,autonomy,"
I generally feel free to express my ideas and opinions"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[9, 9, 9, 9, 6, 5]","[19.148936170212767, 19.148936170212767, 19.148936170212767, 19.148936170212767, 12.76595744680851, 10.638297872340425]",autonomy_decide,47.0,School E,Year 10,All,All,All,autonomy,"
I feel like I am free to decide for myself how to live my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[6, 10, 12, 7, 6, 6]","[12.76595744680851, 21.27659574468085, 25.53191489361702, 14.893617021276595, 12.76595744680851, 12.76595744680851]",autonomy_told,47.0,School E,Year 10,All,All,All,autonomy,"
In my daily life I often have to do what I am told"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[5, 14, 8, 6, 10, 4]","[10.638297872340425, 29.78723404255319, 17.02127659574468, 12.76595744680851, 21.27659574468085, 8.51063829787234]",autonomy_myself,47.0,School E,Year 10,All,All,All,autonomy,"
I feel I can pretty much be myself in daily situations"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[6, 10, 11, 10, 10, 0]","[12.76595744680851, 21.27659574468085, 23.404255319148938, 21.27659574468085, 21.27659574468085, 0.0]",autonomy_choice,47.0,School E,Year 10,All,All,All,autonomy,"
I have enough choice about how I spend my time"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, nan]","['0 - not at all', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10 - completely', 'No response']","[5, 7, 1, 4, 3, 3, 2, 4, 10, 3, 2, 3]","[10.638297872340425, 14.893617021276595, 2.127659574468085, 8.51063829787234, 6.382978723404255, 6.382978723404255, 4.25531914893617, 8.51063829787234, 21.27659574468085, 6.382978723404255, 4.25531914893617, 6.382978723404255]",life_satisfaction,47.0,School E,Year 10,All,All,All,life_satisfaction,"
Overall, how satisfied are you with your life nowadays?"
"[1, 2, 3, 4, 5, nan]","['Almost never', 'Sometimes', 'Often', 'Very often', 'Always', 'No response']","[14, 10, 7, 5, 8, 3]","[29.78723404255319, 21.27659574468085, 14.893617021276595, 10.638297872340425, 17.02127659574468, 6.382978723404255]",optimism_future,47.0,School E,Year 10,All,All,All,optimism,"
I am optimistic about my future"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[6, 14, 12, 8, 7, 0]","[12.76595744680851, 29.78723404255319, 25.53191489361702, 17.02127659574468, 14.893617021276595, 0.0]",optimism_best,47.0,School E,Year 10,All,All,All,optimism,"
In uncertain times, I expect the best"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[13, 13, 4, 10, 6, 1]","[27.659574468085108, 27.659574468085108, 8.51063829787234, 21.27659574468085, 12.76595744680851, 2.127659574468085]",optimism_good,47.0,School E,Year 10,All,All,All,optimism,"
I think good things are going to happen to me"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[11, 5, 13, 9, 9, 0]","[23.404255319148938, 10.638297872340425, 27.659574468085108, 19.148936170212767, 19.148936170212767, 0.0]",optimism_work,47.0,School E,Year 10,All,All,All,optimism,"
I believe that things will work out, no matter how difficult they seem"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[10, 8, 10, 11, 6, 2]","[21.27659574468085, 17.02127659574468, 21.27659574468085, 23.404255319148938, 12.76595744680851, 4.25531914893617]",wellbeing_optimistic,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been feeling optimistic about the future"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[10, 5, 9, 11, 10, 2]","[21.27659574468085, 10.638297872340425, 19.148936170212767, 23.404255319148938, 21.27659574468085, 4.25531914893617]",wellbeing_useful,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been feeling useful"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[7, 17, 3, 6, 11, 3]","[14.893617021276595, 36.17021276595745, 6.382978723404255, 12.76595744680851, 23.404255319148938, 6.382978723404255]",wellbeing_relaxed,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been feeling relaxed"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[5, 13, 3, 9, 10, 7]","[10.638297872340425, 27.659574468085108, 6.382978723404255, 19.148936170212767, 21.27659574468085, 14.893617021276595]",wellbeing_problems,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been dealing with problems well"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[11, 9, 10, 7, 10, 0]","[23.404255319148938, 19.148936170212767, 21.27659574468085, 14.893617021276595, 21.27659574468085, 0.0]",wellbeing_thinking,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been thinking clearly"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[6, 5, 5, 16, 10, 5]","[12.76595744680851, 10.638297872340425, 10.638297872340425, 34.04255319148936, 21.27659574468085, 10.638297872340425]",wellbeing_close,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been feeling close to other people"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[9, 14, 6, 7, 9, 2]","[19.148936170212767, 29.78723404255319, 12.76595744680851, 14.893617021276595, 19.148936170212767, 4.25531914893617]",wellbeing_mind,47.0,School E,Year 10,All,All,All,wellbeing,"
I've been able to make up my own mind about things"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[7, 11, 11, 10, 8]","[14.893617021276595, 23.404255319148938, 23.404255319148938, 21.27659574468085, 17.02127659574468]",esteem_satisfied,47.0,School E,Year 10,All,All,All,esteem,"
On the whole, I am satisfied with myself"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[15, 8, 11, 10, 3]","[31.914893617021278, 17.02127659574468, 23.404255319148938, 21.27659574468085, 6.382978723404255]",esteem_qualities,47.0,School E,Year 10,All,All,All,esteem,"
I feel that I have a number of good qualities"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[14, 12, 9, 10, 2]","[29.78723404255319, 25.53191489361702, 19.148936170212767, 21.27659574468085, 4.25531914893617]",esteem_well,47.0,School E,Year 10,All,All,All,esteem,"
I am able to do things as well as most other people"
